strategy_id,time_period,nemomod_entc_discounted_capital_investment_fp_ammonia_production,nemomod_entc_discounted_capital_investment_fp_hydrogen_electrolysis,nemomod_entc_discounted_capital_investment_fp_hydrogen_gasification,nemomod_entc_discounted_capital_investment_fp_hydrogen_reformation,nemomod_entc_discounted_capital_investment_fp_hydrogen_reformation_ccs,nemomod_entc_discounted_capital_investment_fp_natural_gas_liquefaction,nemomod_entc_discounted_capital_investment_pp_biogas,nemomod_entc_discounted_capital_investment_pp_biomass,nemomod_entc_discounted_capital_investment_pp_coal,nemomod_entc_discounted_capital_investment_pp_coal_ccs,nemomod_entc_discounted_capital_investment_pp_gas,nemomod_entc_discounted_capital_investment_pp_gas_ccs,nemomod_entc_discounted_capital_investment_pp_geothermal,nemomod_entc_discounted_capital_investment_pp_hydropower,nemomod_entc_discounted_capital_investment_pp_nuclear,nemomod_entc_discounted_capital_investment_pp_ocean,nemomod_entc_discounted_capital_investment_pp_oil,nemomod_entc_discounted_capital_investment_pp_solar,nemomod_entc_discounted_capital_investment_pp_waste_incineration,nemomod_entc_discounted_capital_investment_pp_wind,nemomod_entc_discounted_operating_costs_fp_ammonia_production,nemomod_entc_discounted_operating_costs_fp_hydrogen_electrolysis,nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification,nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation,nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation_ccs,nemomod_entc_discounted_operating_costs_fp_natural_gas_liquefaction,nemomod_entc_discounted_operating_costs_pp_biogas,nemomod_entc_discounted_operating_costs_pp_biomass,nemomod_entc_discounted_operating_costs_pp_coal,nemomod_entc_discounted_operating_costs_pp_coal_ccs,nemomod_entc_discounted_operating_costs_pp_gas,nemomod_entc_discounted_operating_costs_pp_gas_ccs,nemomod_entc_discounted_operating_costs_pp_geothermal,nemomod_entc_discounted_operating_costs_pp_hydropower,nemomod_entc_discounted_operating_costs_pp_nuclear,nemomod_entc_discounted_operating_costs_pp_ocean,nemomod_entc_discounted_operating_costs_pp_oil,nemomod_entc_discounted_operating_costs_pp_solar,nemomod_entc_discounted_operating_costs_pp_waste_incineration,nemomod_entc_discounted_operating_costs_pp_wind
6005,31,0,0,0,0,0,0,125.259596822511,0,0,0,0,0,1465.9376943118,0,693.447064653551,0,0,2157.56866981619,299.043420649173,1798.43530153578,0,784.496672987497,0,386.672347354387,0,0,234.480399589184,0,123.878085478174,0,1408.01928617687,0,659.178547552654,524.361163321924,117.86097314171,0,808.05181522251,474.29532593907,0.001,1556.77469137597
6005,32,0,0,0,0,0,0,165.773234066297,0,0,0,0,0,1358.63049184494,0,178.320222618241,0,0,3331.76787259856,0,573.728987254736,0,851.164015750029,0,386.672347354387,0,0,253.406292659718,0,112.390240092016,0,1245.55483075992,0,679.473152150139,511.172727375871,119.644175367893,0,693.193885111836,496.481471962095,0.001,1533.25774625678
6005,33,0,0,0,0,0,0,243.09808962,0,0,0,0,0,1584.24130759031,0,0,0,0,2573.99731332685,0,3450.95540447893,0,898.045906477209,0,386.672347354387,0,0,273.654835799893,0,100.639365210156,0,1055.03692081591,0,703.909648615817,498.287109718309,119.644175367893,0,589.476849156979,518.807464291158,0.001,1588.83581114234
6005,34,0,0,0,0,0,0,161.291442855608,0,0,0,0,0,2222.82086731562,0,0,0,0,2873.73154602648,0,2344.55795710442,0,900.942006573705,0,386.672347354387,0,0,293.609983754621,0,88.6567758449722,0,879.203614367283,0,741.391906325415,485.704647410897,119.644175367893,0,471.769736509607,540.544453562155,0.001,1617.47410663569
6005,35,0,0,0,0,0,0,53.1269132575202,0,0,0,0,0,2150.10663818899,0,23.6236195584576,0,0,2299.2809670269,0,1718.61113565172,0,968.80617842371,0,386.672347354387,0,0,313.060278791207,0,76.4669242153755,0,669.426510701344,0,775.617890415921,473.354988444918,119.880411563477,0,364.178149290603,558.439005508052,0.001,1653.29376200539
6005,36,0,0,0,0,0,0,165.635405819055,0,0,0,0,0,1946.74118349571,0,174.238142970853,0,0,2385.38860057965,0,2054.55317024509,0,1013.33815898812,0,386.672347354387,0,0,333.584829383953,0,64.1209979208361,0,481.905533269043,0,820.97483188693,471.949039234805,121.622792993186,0,255.208996418125,590.091844621417,0.001,1740.16773872905
6005,37,0,0,0,0,0,0,304.974924613851,0,0,0,0,0,1446.03179159477,0,535.875678871914,0,0,4154.78424351132,0,5428.62515095812,0,1034.04604629105,0,386.672347354387,0,0,355.975802965518,0,51.5727169302589,0,288.11522680291,0,855.365250153258,470.519735144345,126.981549781905,0,136.62108092339,622.962730223891,0.001,1892.03553180652
6005,38,0,0,0,0,0,0,239.669558324981,0,0,0,0,0,1403.72002251772,0,0,0,0,3521.27266075841,0,11181.6633881929,0,1034.04604629105,0,386.672347354387,0,0,377.644201094387,0,38.8665511062762,0,78.8761580701831,0,888.779837287731,469.071193884647,126.981549781905,0,24.4723370329441,669.688147197122,0.001,2280.72626308538
6005,39,0,0,0,0,0,0,146.078591910433,0,0,0,0,0,1346.97776503594,0,0,0,0,4776.16293525007,0,0,0,1064.77449470507,0,386.672347354387,0,0,399.825479900561,0,38.8665511062762,0,78.8761580701831,0,920.843714112158,469.071193884647,126.981549781905,0,24.4723370329441,726.395779032342,0.001,2229.32405821285
6005,40,0,0,0,0,0,0,204.703840748181,0,0,0,0,0,1293.46988570772,0,5716.52535500765,0,0,4308.39955627216,0,1820.60106819312,0,1092.23552737415,0,386.672347354387,0,0,422.479731010822,0,38.8665511062762,0,78.6994013329735,0,951.633872768068,469.071193884647,126.981549781905,0,17.1291672887674,782.506599091655,0.001,2175.89105534141
6005,41,0,0,0,0,0,0,212.549811841696,0,0,0,0,0,1874.85139791123,0,0,0,0,5092.03081217963,0,0,0,1116.6516353672,0,386.672347354387,0,0,445.604003663285,0,38.8665511062762,0,78.6994013329735,0,981.021656995142,469.071193884647,126.981549781905,0,17.1291672887674,837.931920205825,0.001,2120.6503885416
6005,42,0,0,0,0,0,0,221.599823074035,0,0,0,0,0,2242.10622030602,0,0,0,0,5021.60661733151,0,148.458759797479,0,1137.55224363699,0,386.672347354387,0,0,469.220396215156,0,38.8665511062762,0,78.6994013329735,0,1008.96277126151,469.071193884647,126.981549781905,0,17.1291672887674,891.988414681322,0.001,2063.99532953797
6005,43,0,0,0,0,0,0,221.59386663792,0,0,0,0,0,3193.98258884967,0,0,0,0,4914.17573935654,0,602.084999086739,0,1154.38543925067,0,386.672347354387,0,0,493.331598740734,0,38.8665511062762,0,78.6994013329735,0,1035.33425356998,469.071193884647,126.981549781905,0,17.1291672887674,944.465123427544,0.001,2006.10306762143
6005,44,0,0,0,0,0,0,228.754682545795,0,0,0,0,0,1818.24996205859,0,0,0,0,4913.45409295143,0,0,0,1167.10824597085,0,386.672347354387,0,0,517.967770032172,0,38.8665511062762,0,78.6994013329735,0,1060.89080683602,469.071193884647,126.981549781905,0,17.1291672887674,995.941440423782,0.001,1946.86786678561
6005,45,0,0,0,0,0,0,0,0,0,0,0,0,5695.37850684368,0,0,0,0,0,0,0,0,1167.10824597085,0,386.672347354387,0,0,539.241964305593,0,38.8665511062762,0,78.6994013329735,0,1211.18811923741,469.071193884647,126.981549781905,0,17.1291672887674,966.25972963356,0.001,1607.10085217905
