mex_sector,mex_subsector,ID,year,Gas,value
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaN2O,2018,N2O,280754.37
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4A] Tierra forestales,[4A] Tierra forestalesCO2,2018,CO2,-182791061.80
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4B] Tierra de cultivo,[4B] Tierra de cultivoCO2,2018,CO2,-9837296.40
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4C] Praderas,[4C] PraderasCO2,2018,CO2,13840157.08
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4D] Humedales,[4D] HumedalesCO2,2018,CO2,198340.80
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4E] Asentamientos,[4E] AsentamientosCO2,2018,CO2,322989.45
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4F] Otras tierras,[4F] Otras tierrasCO2,2018,CO2,85088.18
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4G] Productos de madera recolectada,[4G] Productos de madera recolectadaCO2,2018,CO2,-3899423.64
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaCH4,2019,CH4,748798.24
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaN2O,2019,N2O,392836.26
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4A] Tierra forestales,[4A] Tierra forestalesCO2,2019,CO2,-183374687.70
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4B] Tierra de cultivo,[4B] Tierra de cultivoCO2,2019,CO2,-12925284.27
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4C] Praderas,[4C] PraderasCO2,2019,CO2,14766558.40
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4D] Humedales,[4D] HumedalesCO2,2019,CO2,169074.43
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4E] Asentamientos,[4E] AsentamientosCO2,2019,CO2,146724.15
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4F] Otras tierras,[4F] Otras tierrasCO2,2019,CO2,952264.25
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4G] Productos de madera recolectada,[4G] Productos de madera recolectadaCO2,2019,CO2,-2809838.95
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaCH4,2020,CH4,558053.30
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaN2O,2020,N2O,258773.76
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4A] Tierra forestales,[4A] Tierra forestalesCO2,2020,CO2,-182756333.00
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4B] Tierra de cultivo,[4B] Tierra de cultivoCO2,2020,CO2,-14484328.44
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4C] Praderas,[4C] PraderasCO2,2020,CO2,15711833.82
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4D] Humedales,[4D] HumedalesCO2,2020,CO2,100222.42
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4E] Asentamientos,[4E] AsentamientosCO2,2020,CO2,740313.64
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4F] Otras tierras,[4F] Otras tierrasCO2,2020,CO2,392361.73
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4G] Productos de madera recolectada,[4G] Productos de madera recolectadaCO2,2020,CO2,-1916136.59
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaCH4,2021,CH4,843603.00
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaN2O,2021,N2O,440993.43
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4A] Tierra forestales,[4A] Tierra forestalesCO2,2021,CO2,-182284092.50
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4B] Tierra de cultivo,[4B] Tierra de cultivoCO2,2021,CO2,-14633269.70
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4C] Praderas,[4C] PraderasCO2,2021,CO2,12615522.86
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4D] Humedales,[4D] HumedalesCO2,2021,CO2,175411.02
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4E] Asentamientos,[4E] AsentamientosCO2,2021,CO2,276893.99
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4F] Otras tierras,[4F] Otras tierrasCO2,2021,CO2,734714.06
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4G] Productos de madera recolectada,[4G] Productos de madera recolectadaCO2,2021,CO2,-4294217.00
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaCH4,2022,CH4,1918626.98
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaN2O,2022,N2O,952434.18
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4A] Tierra forestales,[4A] Tierra forestalesCO2,2022,CO2,-182031436.20
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4B] Tierra de cultivo,[4B] Tierra de cultivoCO2,2022,CO2,-17721649.32
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4C] Praderas,[4C] PraderasCO2,2022,CO2,7997114.26
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4D] Humedales,[4D] HumedalesCO2,2022,CO2,102485.26
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4E] Asentamientos,[4E] AsentamientosCO2,2022,CO2,357479.12
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4F] Otras tierras,[4F] Otras tierrasCO2,2022,CO2,2504582.04
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4G] Productos de madera recolectada,[4G] Productos de madera recolectadaCO2,2022,CO2,-3605507.32
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaCH4,2023,CH4,2503766.30
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4(IV)] Emisiones de GEI por quemado de biomasa,[4(IV)] Emisiones de GEI por quemado de biomasaN2O,2023,N2O,1233190.89
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4A] Tierra forestales,[4A] Tierra forestalesCO2,2023,CO2,-181504861.20
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4B] Tierra de cultivo,[4B] Tierra de cultivoCO2,2023,CO2,-15092911.94
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4C] Praderas,[4C] PraderasCO2,2023,CO2,10774530.95
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4D] Humedales,[4D] HumedalesCO2,2023,CO2,102485.26
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4E] Asentamientos,[4E] AsentamientosCO2,2023,CO2,609445.43
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4F] Otras tierras,[4F] Otras tierrasCO2,2023,CO2,877699.24
"[4] Uso de la tierra, cambios de uso de la tierra y silvicultura (UTCUTS)",[4G] Productos de madera recolectada,[4G] Productos de madera recolectadaCO2,2023,CO2,-6855060.44
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1990,CH4,875019.84
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1990,CH4,93898.90
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1990,N2O,66651.45
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1990,CH4,820859.49
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1990,CO2,355451.62
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1990,N2O,179281.13
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1990,CH4,9877340.65
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1990,N2O,4226642.12
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1991,CH4,1333858.41
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1991,CH4,94356.62
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1991,N2O,66976.35
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1991,CH4,850850.03
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1991,CO2,368437.12
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1991,N2O,185831.26
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1991,CH4,10545705.06
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1991,N2O,4383966.24
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1992,CH4,1782043.86
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1992,CH4,94807.01
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1992,N2O,67296.04
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1992,CH4,881998.46
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1992,CO2,381926.24
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1992,N2O,192634.28
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1992,CH4,11254970.62
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1992,N2O,4539435.32
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1993,CH4,2205025.63
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1993,CH4,95242.68
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1993,N2O,67605.29
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1993,CH4,914352.56
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1993,CO2,395950.34
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1993,N2O,199701.13
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1993,CH4,12211629.85
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1993,N2O,4704495.81
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1994,CH4,2688593.81
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1994,CH4,96304.36
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1994,N2O,68358.90
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1994,CH4,947962.30
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1994,CO2,410559.49
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1994,N2O,207043.48
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1994,CH4,12920004.15
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1994,N2O,4830831.94
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1995,CH4,3186897.61
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1995,CH4,96585.47
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1995,N2O,68558.44
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1995,CH4,982879.66
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1995,CO2,425679.84
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1995,N2O,214669.66
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1995,CH4,13881321.47
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1995,N2O,4901569.55
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1996,CH4,3703989.20
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1996,CH4,97119.97
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1996,N2O,68937.84
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1996,CH4,1020591.41
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1996,CO2,442009.55
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1996,N2O,222906.15
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1996,CH4,14414315.01
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1996,N2O,4994028.03
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1997,CH4,4253310.70
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1997,CH4,97635.05
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1997,N2O,69303.45
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1997,CH4,1059811.70
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1997,CO2,458992.84
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1997,N2O,231472.12
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1997,CH4,15348892.01
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1997,N2O,5205224.54
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1998,CH4,4843759.63
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1998,CH4,98088.46
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1998,N2O,69625.29
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1998,CH4,1100570.38
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1998,CO2,476642.38
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1998,N2O,240374.09
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1998,CH4,15786028.36
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1998,N2O,5302032.25
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,1999,CH4,5454202.71
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,1999,CH4,98710.84
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,1999,N2O,70067.07
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,1999,CH4,1111008.00
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,1999,CO2,481163.12
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,1999,N2O,242653.73
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,1999,CH4,15176633.96
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,1999,N2O,5237301.81
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2000,CH4,6064554.66
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2000,CH4,98854.39
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2000,N2O,70168.97
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2000,CH4,1094559.66
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2000,CO2,474041.50
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2000,N2O,239061.31
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2000,CH4,15433704.75
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2000,N2O,5450438.66
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2001,CH4,6721115.32
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2001,CH4,98443.22
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2001,N2O,69877.11
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2001,CH4,1078491.58
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2001,CO2,471734.67
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2001,N2O,235699.19
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2001,CH4,16078150.29
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2001,N2O,5458291.95
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2002,CH4,7396798.73
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2002,CH4,101000.79
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2002,N2O,71692.53
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2002,CH4,1057327.08
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2002,CO2,484936.29
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2002,N2O,231691.51
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2002,CH4,16233670.29
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2002,N2O,5372260.50
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2003,CH4,8162608.57
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2003,CH4,101223.40
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2003,N2O,71850.54
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2003,CH4,1034959.07
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2003,CO2,633562.00
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2003,N2O,226806.19
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2003,CH4,16360145.23
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2003,N2O,5302846.21
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2004,CH4,8962958.96
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2004,CH4,102335.44
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2004,N2O,72639.89
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2004,CH4,1043313.32
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2004,CO2,637939.74
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2004,N2O,228630.82
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2004,CH4,15897265.96
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2004,N2O,5198744.33
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2005,CH4,9779141.97
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2005,CH4,103509.07
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2005,N2O,73472.95
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2005,CH4,1016315.09
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2005,CO2,621320.70
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2005,N2O,222734.23
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2005,CH4,16932293.61
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2005,N2O,4807082.22
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2006,CH4,9826616.59
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2006,CH4,104770.77
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2006,N2O,74368.53
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCH4,2006,CH4,1067016.27
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosCO2,2006,CO2,685585.39
[5] Residuos,[5C] Incineración y quema a cielo abierto de residuos,[5C] Incineración y quema a cielo abierto de residuosN2O,2006,N2O,217581.31
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesCH4,2006,CH4,17672056.01
[5] Residuos,[5D] Tratamiento y eliminación de aguas residuales,[5D] Tratamiento y eliminación de aguas residualesN2O,2006,N2O,4951471.15
[5] Residuos,[5A] Eliminación de residuos sólidos,[5A] Eliminación de residuos sólidosCH4,2007,CH4,10744411.11
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosCH4,2007,CH4,117840.40
[5] Residuos,[5B] Tratamiento biológico de los residuos sólidos,[5B] Tratamiento biológico de los residuos sólidosN2O,2007,N2O,83645.64
